id,site,data,titulo_original,subtitulo_original,texto_original,url,pipeline_nlp,analise_sentimento
1,Joven Pan,2026-05-21 14:00:02,Fortes chuvas voltam a atingir o país; veja previsão para SP,"O sistema intensificou a entrada de umidade e mantém a atmosfera instável, favorecendo a formação de áreas de chuva entre Minas Gerais e Rio de Janeiro","Fortes chuvas voltam a atingir o país; veja previsão para SP O sistema intensificou a entrada de umidade e mantém a atmosfera instável, favorecendo a formação de áreas de chuva entre Minas Gerais e Rio de Janeiro",https://jovempan.com.br/noticias/brasil/fortes-chuvas-voltam-a-atingir-o-pais-veja-previsao-para-sp.html,"{'etapa_1_limpeza': 'Fortes chuvas voltam a atingir o país; veja previsão para SP O sistema intensificou a entrada de umidade e mantém a atmosfera instável, favorecendo a formação de áreas de chuva entre Minas Gerais e Rio de Janeiro', 'etapa_2_normalizacao': 'fortes chuvas voltam a atingir o país; veja previsão para sp o sistema intensificou a entrada de umidade e mantém a atmosfera instável, favorecendo a formação de áreas de chuva entre minas gerais e rio de janeiro', 'etapa_3_entidades': [{'texto': 'sp', 'tipo': 'LOC'}, {'texto': 'minas gerais', 'tipo': 'LOC'}, {'texto': 'rio de janeiro', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'fortes', 'processado': 'forte'}, {'original': 'chuvas', 'processado': 'chuva'}, {'original': 'voltam', 'processado': 'voltar'}, {'original': 'a', 'processado': 'a'}, {'original': 'atingir', 'processado': 'atingir'}, {'original': 'o', 'processado': 'o'}, {'original': 'país', 'processado': 'país'}, {'original': 'veja', 'processado': 'ver'}, {'original': 'previsão', 'processado': 'previsão'}, {'original': 'para', 'processado': 'para'}, {'original': 'sp', 'processado': 'sp'}, {'original': 'o', 'processado': 'o'}, {'original': 'sistema', 'processado': 'sistema'}, {'original': 'intensificou', 'processado': 'intensificar'}, {'original': 'a', 'processado': 'o'}, {'original': 'entrada', 'processado': 'entrada'}, {'original': 'de', 'processado': 'de'}, {'original': 'umidade', 'processado': 'umidade'}, {'original': 'e', 'processado': 'e'}, {'original': 'mantém', 'processado': 'manter'}, {'original': 'a', 'processado': 'o'}, {'original': 'atmosfera', 'processado': 'atmosfera'}, {'original': 'instável', 'processado': 'instável'}, {'original': 'favorecendo', 'processado': 'favorecer'}, {'original': 'a', 'processado': 'o'}, {'original': 'formação', 'processado': 'formação'}, {'original': 'de', 'processado': 'de'}, {'original': 'áreas', 'processado': 'área'}, {'original': 'de', 'processado': 'de'}, {'original': 'chuva', 'processado': 'chuva'}, {'original': 'entre', 'processado': 'entre'}, {'original': 'minas', 'processado': 'mina'}, {'original': 'gerais', 'processado': 'geral'}, {'original': 'e', 'processado': 'e'}, {'original': 'rio', 'processado': 'rio'}, {'original': 'de', 'processado': 'de'}, {'original': 'janeiro', 'processado': 'janeiro'}], 'etapa_5_lista_tokens': ['forte', 'chuva', 'voltar', 'a', 'atingir', 'o', 'país', 'ver', 'previsão', 'para', 'sp', 'o', 'sistema', 'intensificar', 'o', 'entrada', 'de', 'umidade', 'e', 'manter', 'o', 'atmosfera', 'instável', 'favorecer', 'o', 'formação', 'de', 'área', 'de', 'chuva', 'entre', 'mina', 'geral', 'e', 'rio', 'de', 'janeiro'], 'etapa_6_texto_final': 'forte chuva voltar a atingir o país ver previsão para sp o sistema intensificar o entrada de umidade e manter o atmosfera instável favorecer o formação de área de chuva entre mina geral e rio de janeiro'}","{'sentimento': 'NEG', 'confianca': 0.5502}"
2,Joven Pan,2026-05-09 09:05:07,"Frente fria avança sobre SP e traz chuva, ventos fortes e queda nas temperaturas","Na capital paulista, os termômetros devem chegar a 12°C durante as madrugadas","Frente fria avança sobre SP e traz chuva, ventos fortes e queda nas temperaturas Na capital paulista, os termômetros devem chegar a 12°C durante as madrugadas",https://jovempan.com.br/noticias/brasil/frente-fria-avanca-sobre-sp-e-traz-chuva-ventos-fortes-e-queda-nas-temperaturas.html,"{'etapa_1_limpeza': 'Frente fria avança sobre SP e traz chuva, ventos fortes e queda nas temperaturas Na capital paulista, os termômetros devem chegar a 12°C durante as madrugadas', 'etapa_2_normalizacao': 'frente fria avança sobre sp e traz chuva, ventos fortes e queda nas temperaturas na capital paulista, os termômetros devem chegar a 12°c durante as madrugadas', 'etapa_3_entidades': [{'texto': 'sp', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'frente', 'processado': 'frente'}, {'original': 'fria', 'processado': 'frio'}, {'original': 'avança', 'processado': 'avançar'}, {'original': 'sobre', 'processado': 'sobre'}, {'original': 'sp', 'processado': 'sp'}, {'original': 'e', 'processado': 'e'}, {'original': 'traz', 'processado': 'trazer'}, {'original': 'chuva', 'processado': 'chuva'}, {'original': 'ventos', 'processado': 'vento'}, {'original': 'fortes', 'processado': 'forte'}, {'original': 'e', 'processado': 'e'}, {'original': 'queda', 'processado': 'queda'}, {'original': 'nas', 'processado': 'em o'}, {'original': 'temperaturas', 'processado': 'temperatura'}, {'original': 'na', 'processado': 'em o'}, {'original': 'capital', 'processado': 'capital'}, {'original': 'paulista', 'processado': 'paulista'}, {'original': 'os', 'processado': 'o'}, {'original': 'termômetros', 'processado': 'termômetro'}, {'original': 'devem', 'processado': 'dever'}, {'original': 'chegar', 'processado': 'chegar'}, {'original': 'a', 'processado': 'a'}, {'original': '12', 'processado': '12'}, {'original': '°', 'processado': '°'}, {'original': 'c', 'processado': 'c'}, {'original': 'durante', 'processado': 'durante'}, {'original': 'as', 'processado': 'o'}, {'original': 'madrugadas', 'processado': 'madrugada'}], 'etapa_5_lista_tokens': ['frente', 'frio', 'avançar', 'sobre', 'sp', 'e', 'trazer', 'chuva', 'vento', 'forte', 'e', 'queda', 'em o', 'temperatura', 'em o', 'capital', 'paulista', 'o', 'termômetro', 'dever', 'chegar', 'a', '12', '°', 'c', 'durante', 'o', 'madrugada'], 'etapa_6_texto_final': 'frente frio avançar sobre sp e trazer chuva vento forte e queda em o temperatura em o capital paulista o termômetro dever chegar a 12 ° c durante o madrugada'}","{'sentimento': 'NEU', 'confianca': 0.4191}"
3,Joven Pan,2026-05-06 09:00:03,Justiça inglesa rejeita recurso da BHP e mantém condenação pelo desastre de Mariana,Tribunal de Apelação encerra última via recursal comum no Reino Unido; processo agora avança para a fase de cálculo das indenizações às vítimas da tragédia,Justiça inglesa rejeita recurso da BHP e mantém condenação pelo desastre de Mariana Tribunal de Apelação encerra última via recursal comum no Reino Unido; processo agora avança para a fase de cálculo das indenizações às vítimas da tragédia,https://jovempan.com.br/noticias/brasil/justica-inglesa-rejeita-recurso-da-bhp-e-mantem-condenacao-pelo-desastre-de-mariana.html,"{'etapa_1_limpeza': 'Justiça inglesa rejeita recurso da BHP e mantém condenação pelo desastre de Mariana Tribunal de Apelação encerra última via recursal comum no Reino Unido; processo agora avança para a fase de cálculo das indenizações às vítimas da tragédia', 'etapa_2_normalizacao': 'justiça inglesa rejeita recurso da bhp e mantém condenação pelo desastre de mariana tribunal de apelação encerra última via recursal comum no reino unido; processo agora avança para a fase de cálculo das indenizações às vítimas da tragédia', 'etapa_3_entidades': [{'texto': 'reino unido', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'justiça', 'processado': 'justiça'}, {'original': 'inglesa', 'processado': 'inglês'}, {'original': 'rejeita', 'processado': 'rejeitar'}, {'original': 'recurso', 'processado': 'recurso'}, {'original': 'da', 'processado': 'de o'}, {'original': 'bhp', 'processado': 'bhp'}, {'original': 'e', 'processado': 'e'}, {'original': 'mantém', 'processado': 'manter'}, {'original': 'condenação', 'processado': 'condenação'}, {'original': 'pelo', 'processado': 'por o'}, {'original': 'desastre', 'processado': 'desastre'}, {'original': 'de', 'processado': 'de'}, {'original': 'mariana', 'processado': 'mariana'}, {'original': 'tribunal', 'processado': 'tribunal'}, {'original': 'de', 'processado': 'de'}, {'original': 'apelação', 'processado': 'apelação'}, {'original': 'encerra', 'processado': 'encerrar'}, {'original': 'última', 'processado': 'último'}, {'original': 'via', 'processado': 'via'}, {'original': 'recursal', 'processado': 'recursal'}, {'original': 'comum', 'processado': 'comum'}, {'original': 'no', 'processado': 'em o'}, {'original': 'reino', 'processado': 'reino'}, {'original': 'unido', 'processado': 'unido'}, {'original': 'processo', 'processado': 'processo'}, {'original': 'agora', 'processado': 'agora'}, {'original': 'avança', 'processado': 'avançar'}, {'original': 'para', 'processado': 'para'}, {'original': 'a', 'processado': 'o'}, {'original': 'fase', 'processado': 'fase'}, {'original': 'de', 'processado': 'de'}, {'original': 'cálculo', 'processado': 'cálculo'}, {'original': 'das', 'processado': 'de o'}, {'original': 'indenizações', 'processado': 'indenização'}, {'original': 'às', 'processado': 'a o'}, {'original': 'vítimas', 'processado': 'vítima'}, {'original': 'da', 'processado': 'de o'}, {'original': 'tragédia', 'processado': 'tragédia'}], 'etapa_5_lista_tokens': ['justiça', 'inglês', 'rejeitar', 'recurso', 'de o', 'bhp', 'e', 'manter', 'condenação', 'por o', 'desastre', 'de', 'mariana', 'tribunal', 'de', 'apelação', 'encerrar', 'último', 'via', 'recursal', 'comum', 'em o', 'reino', 'unido', 'processo', 'agora', 'avançar', 'para', 'o', 'fase', 'de', 'cálculo', 'de o', 'indenização', 'a o', 'vítima', 'de o', 'tragédia'], 'etapa_6_texto_final': 'justiça inglês rejeitar recurso de o bhp e manter condenação por o desastre de mariana tribunal de apelação encerrar último via recursal comum em o reino unido processo agora avançar para o fase de cálculo de o indenização a o vítima de o tragédia'}","{'sentimento': 'NEU', 'confianca': 0.4427}"
4,Joven Pan,2026-05-03 16:03:05,Inmet emite alerta de perigo para chuvas intensas em áreas da Região Norte,A previsão do Inmet é de chuva entre 30 e 60 milímetros (mm) e ventos que podem chegar a 100 quilômetros por hora (km/h),Inmet emite alerta de perigo para chuvas intensas em áreas da Região Norte A previsão do Inmet é de chuva entre 30 e 60 milímetros (mm) e ventos que podem chegar a 100 quilômetros por hora (km/h),https://jovempan.com.br/noticias/brasil/inmet-emite-alerta-de-perigo-para-chuvas-intensas-em-areas-da-regiao-norte.html,"{'etapa_1_limpeza': 'Inmet emite alerta de perigo para chuvas intensas em áreas da Região Norte A previsão do Inmet é de chuva entre 30 e 60 milímetros (mm) e ventos que podem chegar a 100 quilômetros por hora (km/h)', 'etapa_2_normalizacao': 'inmet emite alerta de perigo para chuvas intensas em áreas da região norte a previsão do inmet é de chuva entre 30 e 60 milímetros (mm) e ventos que podem chegar a 100 quilômetros por hora (km/h)', 'etapa_3_entidades': [{'texto': 'inmet', 'tipo': 'PER'}], 'etapa_4_tokens': [{'original': 'inmet', 'processado': 'inmet'}, {'original': 'emite', 'processado': 'emite'}, {'original': 'alerta', 'processado': 'alertar'}, {'original': 'de', 'processado': 'de'}, {'original': 'perigo', 'processado': 'perigo'}, {'original': 'para', 'processado': 'para'}, {'original': 'chuvas', 'processado': 'chuva'}, {'original': 'intensas', 'processado': 'intenso'}, {'original': 'em', 'processado': 'em'}, {'original': 'áreas', 'processado': 'área'}, {'original': 'da', 'processado': 'de o'}, {'original': 'região', 'processado': 'região'}, {'original': 'norte', 'processado': 'norte'}, {'original': 'a', 'processado': 'o'}, {'original': 'previsão', 'processado': 'previsão'}, {'original': 'do', 'processado': 'de o'}, {'original': 'inmet', 'processado': 'inmet'}, {'original': 'é', 'processado': 'ser'}, {'original': 'de', 'processado': 'de'}, {'original': 'chuva', 'processado': 'chuva'}, {'original': 'entre', 'processado': 'entre'}, {'original': '30', 'processado': '30'}, {'original': 'e', 'processado': 'e'}, {'original': '60', 'processado': '60'}, {'original': 'milímetros', 'processado': 'milímetro'}, {'original': 'mm', 'processado': 'mm'}, {'original': 'e', 'processado': 'e'}, {'original': 'ventos', 'processado': 'vento'}, {'original': 'que', 'processado': 'que'}, {'original': 'podem', 'processado': 'poder'}, {'original': 'chegar', 'processado': 'chegar'}, {'original': 'a', 'processado': 'a'}, {'original': '100', 'processado': '100'}, {'original': 'quilômetros', 'processado': 'quilômetro'}, {'original': 'por', 'processado': 'por'}, {'original': 'hora', 'processado': 'hora'}, {'original': 'km/h', 'processado': 'km/h'}], 'etapa_5_lista_tokens': ['inmet', 'emite', 'alertar', 'de', 'perigo', 'para', 'chuva', 'intenso', 'em', 'área', 'de o', 'região', 'norte', 'o', 'previsão', 'de o', 'inmet', 'ser', 'de', 'chuva', 'entre', '30', 'e', '60', 'milímetro', 'mm', 'e', 'vento', 'que', 'poder', 'chegar', 'a', '100', 'quilômetro', 'por', 'hora', 'km/h'], 'etapa_6_texto_final': 'inmet emite alertar de perigo para chuva intenso em área de o região norte o previsão de o inmet ser de chuva entre 30 e 60 milímetro mm e vento que poder chegar a 100 quilômetro por hora km/h'}","{'sentimento': 'NEU', 'confianca': 0.5247}"
5,Joven Pan,2026-05-03 14:05:00,Governo da Paraíba decreta estado de calamidade pública após fortes chuvas,"De acordo com o Ministério da Integração e do Desenvolvimento Regional, o estado tem mais de 16 mil afetados pelas chuvas; duas pessoas morreram","Governo da Paraíba decreta estado de calamidade pública após fortes chuvas De acordo com o Ministério da Integração e do Desenvolvimento Regional, o estado tem mais de 16 mil afetados pelas chuvas; duas pessoas morreram",https://jovempan.com.br/noticias/brasil/governo-da-paraiba-decreta-estado-de-calamidade-publica-apos-fortes-chuvas.html,"{'etapa_1_limpeza': 'Governo da Paraíba decreta estado de calamidade pública após fortes chuvas De acordo com o Ministério da Integração e do Desenvolvimento Regional, o estado tem mais de 16 mil afetados pelas chuvas; duas pessoas morreram', 'etapa_2_normalizacao': 'governo da paraíba decreta estado de calamidade pública após fortes chuvas de acordo com o ministério da integração e do desenvolvimento regional, o estado tem mais de 16 mil afetados pelas chuvas; duas pessoas morreram', 'etapa_3_entidades': [{'texto': 'paraíba', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'governo', 'processado': 'governo'}, {'original': 'da', 'processado': 'de o'}, {'original': 'paraíba', 'processado': 'paraíba'}, {'original': 'decreta', 'processado': 'decretar'}, {'original': 'estado', 'processado': 'estado'}, {'original': 'de', 'processado': 'de'}, {'original': 'calamidade', 'processado': 'calamidade'}, {'original': 'pública', 'processado': 'público'}, {'original': 'após', 'processado': 'após'}, {'original': 'fortes', 'processado': 'forte'}, {'original': 'chuvas', 'processado': 'chuva'}, {'original': 'de', 'processado': 'de'}, {'original': 'acordo', 'processado': 'acordo'}, {'original': 'com', 'processado': 'com'}, {'original': 'o', 'processado': 'o'}, {'original': 'ministério', 'processado': 'ministério'}, {'original': 'da', 'processado': 'de o'}, {'original': 'integração', 'processado': 'integração'}, {'original': 'e', 'processado': 'e'}, {'original': 'do', 'processado': 'de o'}, {'original': 'desenvolvimento', 'processado': 'desenvolvimento'}, {'original': 'regional', 'processado': 'regional'}, {'original': 'o', 'processado': 'o'}, {'original': 'estado', 'processado': 'estado'}, {'original': 'tem', 'processado': 'ter'}, {'original': 'mais', 'processado': 'mais'}, {'original': 'de', 'processado': 'de'}, {'original': '16', 'processado': '16'}, {'original': 'mil', 'processado': 'mil'}, {'original': 'afetados', 'processado': 'afetar'}, {'original': 'pelas', 'processado': 'por o'}, {'original': 'chuvas', 'processado': 'chuva'}, {'original': 'duas', 'processado': 'dois'}, {'original': 'pessoas', 'processado': 'pessoa'}, {'original': 'morreram', 'processado': 'morrer'}], 'etapa_5_lista_tokens': ['governo', 'de o', 'paraíba', 'decretar', 'estado', 'de', 'calamidade', 'público', 'após', 'forte', 'chuva', 'de', 'acordo', 'com', 'o', 'ministério', 'de o', 'integração', 'e', 'de o', 'desenvolvimento', 'regional', 'o', 'estado', 'ter', 'mais', 'de', '16', 'mil', 'afetar', 'por o', 'chuva', 'dois', 'pessoa', 'morrer'], 'etapa_6_texto_final': 'governo de o paraíba decretar estado de calamidade público após forte chuva de acordo com o ministério de o integração e de o desenvolvimento regional o estado ter mais de 16 mil afetar por o chuva dois pessoa morrer'}","{'sentimento': 'NEG', 'confianca': 0.5478}"
6,Joven Pan,2026-05-03 11:04:00,Chuvas no Nordeste causam 8 mortes e afetam mais de 10 mil pessoas,"Entre as vítimas estão um bebê de seis meses, outro de um ano e uma criança de 7 anos; tempestades provocaram danos em pelo menos 27 municípios do Pernambuco","Chuvas no Nordeste causam 8 mortes e afetam mais de 10 mil pessoas Entre as vítimas estão um bebê de seis meses, outro de um ano e uma criança de 7 anos; tempestades provocaram danos em pelo menos 27 municípios do Pernambuco",https://jovempan.com.br/noticias/brasil/chuvas-no-nordeste-causam-8-mortes-e-afetam-mais-de-10-mil-pessoas.html,"{'etapa_1_limpeza': 'Chuvas no Nordeste causam 8 mortes e afetam mais de 10 mil pessoas Entre as vítimas estão um bebê de seis meses, outro de um ano e uma criança de 7 anos; tempestades provocaram danos em pelo menos 27 municípios do Pernambuco', 'etapa_2_normalizacao': 'chuvas no nordeste causam 8 mortes e afetam mais de 10 mil pessoas entre as vítimas estão um bebê de seis meses, outro de um ano e uma criança de 7 anos; tempestades provocaram danos em pelo menos 27 municípios do pernambuco', 'etapa_3_entidades': [{'texto': 'pernambuco', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'chuvas', 'processado': 'chuva'}, {'original': 'no', 'processado': 'em o'}, {'original': 'nordeste', 'processado': 'nordeste'}, {'original': 'causam', 'processado': 'causar'}, {'original': '8', 'processado': '8'}, {'original': 'mortes', 'processado': 'morte'}, {'original': 'e', 'processado': 'e'}, {'original': 'afetam', 'processado': 'afetar'}, {'original': 'mais', 'processado': 'mais'}, {'original': 'de', 'processado': 'de'}, {'original': '10', 'processado': '10'}, {'original': 'mil', 'processado': 'mil'}, {'original': 'pessoas', 'processado': 'pessoa'}, {'original': 'entre', 'processado': 'entre'}, {'original': 'as', 'processado': 'o'}, {'original': 'vítimas', 'processado': 'vítima'}, {'original': 'estão', 'processado': 'estar'}, {'original': 'um', 'processado': 'um'}, {'original': 'bebê', 'processado': 'bebê'}, {'original': 'de', 'processado': 'de'}, {'original': 'seis', 'processado': 'seis'}, {'original': 'meses', 'processado': 'mês'}, {'original': 'outro', 'processado': 'outro'}, {'original': 'de', 'processado': 'de'}, {'original': 'um', 'processado': 'um'}, {'original': 'ano', 'processado': 'ano'}, {'original': 'e', 'processado': 'e'}, {'original': 'uma', 'processado': 'um'}, {'original': 'criança', 'processado': 'criança'}, {'original': 'de', 'processado': 'de'}, {'original': '7', 'processado': '7'}, {'original': 'anos', 'processado': 'ano'}, {'original': 'tempestades', 'processado': 'tempestade'}, {'original': 'provocaram', 'processado': 'provocar'}, {'original': 'danos', 'processado': 'dano'}, {'original': 'em', 'processado': 'em'}, {'original': 'pelo', 'processado': 'por o'}, {'original': 'menos', 'processado': 'menos'}, {'original': '27', 'processado': '27'}, {'original': 'municípios', 'processado': 'município'}, {'original': 'do', 'processado': 'de o'}, {'original': 'pernambuco', 'processado': 'pernambuco'}], 'etapa_5_lista_tokens': ['chuva', 'em o', 'nordeste', 'causar', '8', 'morte', 'e', 'afetar', 'mais', 'de', '10', 'mil', 'pessoa', 'entre', 'o', 'vítima', 'estar', 'um', 'bebê', 'de', 'seis', 'mês', 'outro', 'de', 'um', 'ano', 'e', 'um', 'criança', 'de', '7', 'ano', 'tempestade', 'provocar', 'dano', 'em', 'por o', 'menos', '27', 'município', 'de o', 'pernambuco'], 'etapa_6_texto_final': 'chuva em o nordeste causar 8 morte e afetar mais de 10 mil pessoa entre o vítima estar um bebê de seis mês outro de um ano e um criança de 7 ano tempestade provocar dano em por o menos 27 município de o pernambuco'}","{'sentimento': 'NEG', 'confianca': 0.6521}"
7,Joven Pan,2026-05-03 08:03:00,SP deve registrar queda de temperatura com chuva forte neste domingo,"A mudança do tempo é causada pelo avanço de uma frente fria mais ativa pelo oceano, o que provoca aumento significativo de instabilidade","SP deve registrar queda de temperatura com chuva forte neste domingo A mudança do tempo é causada pelo avanço de uma frente fria mais ativa pelo oceano, o que provoca aumento significativo de instabilidade",https://jovempan.com.br/noticias/brasil/sao-paulo-deve-registrar-queda-de-temperatura-com-chuva-forte-neste-domingo.html,"{'etapa_1_limpeza': 'SP deve registrar queda de temperatura com chuva forte neste domingo A mudança do tempo é causada pelo avanço de uma frente fria mais ativa pelo oceano, o que provoca aumento significativo de instabilidade', 'etapa_2_normalizacao': 'sp deve registrar queda de temperatura com chuva forte neste domingo a mudança do tempo é causada pelo avanço de uma frente fria mais ativa pelo oceano, o que provoca aumento significativo de instabilidade', 'etapa_3_entidades': [{'texto': 'sp', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'sp', 'processado': 'sp'}, {'original': 'deve', 'processado': 'dever'}, {'original': 'registrar', 'processado': 'registrar'}, {'original': 'queda', 'processado': 'queda'}, {'original': 'de', 'processado': 'de'}, {'original': 'temperatura', 'processado': 'temperatura'}, {'original': 'com', 'processado': 'com'}, {'original': 'chuva', 'processado': 'chuva'}, {'original': 'forte', 'processado': 'forte'}, {'original': 'neste', 'processado': 'em este'}, {'original': 'domingo', 'processado': 'domingo'}, {'original': 'a', 'processado': 'o'}, {'original': 'mudança', 'processado': 'mudança'}, {'original': 'do', 'processado': 'de o'}, {'original': 'tempo', 'processado': 'tempo'}, {'original': 'é', 'processado': 'ser'}, {'original': 'causada', 'processado': 'causar'}, {'original': 'pelo', 'processado': 'por o'}, {'original': 'avanço', 'processado': 'avanço'}, {'original': 'de', 'processado': 'de'}, {'original': 'uma', 'processado': 'um'}, {'original': 'frente', 'processado': 'frente'}, {'original': 'fria', 'processado': 'frio'}, {'original': 'mais', 'processado': 'mais'}, {'original': 'ativa', 'processado': 'ativo'}, {'original': 'pelo', 'processado': 'por o'}, {'original': 'oceano', 'processado': 'oceano'}, {'original': 'o', 'processado': 'o'}, {'original': 'que', 'processado': 'que'}, {'original': 'provoca', 'processado': 'provocar'}, {'original': 'aumento', 'processado': 'aumento'}, {'original': 'significativo', 'processado': 'significativo'}, {'original': 'de', 'processado': 'de'}, {'original': 'instabilidade', 'processado': 'instabilidade'}], 'etapa_5_lista_tokens': ['sp', 'dever', 'registrar', 'queda', 'de', 'temperatura', 'com', 'chuva', 'forte', 'em este', 'domingo', 'o', 'mudança', 'de o', 'tempo', 'ser', 'causar', 'por o', 'avanço', 'de', 'um', 'frente', 'frio', 'mais', 'ativo', 'por o', 'oceano', 'o', 'que', 'provocar', 'aumento', 'significativo', 'de', 'instabilidade'], 'etapa_6_texto_final': 'sp dever registrar queda de temperatura com chuva forte em este domingo o mudança de o tempo ser causar por o avanço de um frente frio mais ativo por o oceano o que provocar aumento significativo de instabilidade'}","{'sentimento': 'NEU', 'confianca': 0.548}"
8,Joven Pan,2026-05-02 12:01:02,Inmet emite alerta após chuvas no Nordeste deixarem pelo menos 6 mortos,"De acordo com o órgão, a previsão é de temporais entre 50 e 100mm no dia e ventos intensos entre 60 e 100 km/h, com risco de corte de energia elétrica e alagamentos","Inmet emite alerta após chuvas no Nordeste deixarem pelo menos 6 mortos De acordo com o órgão, a previsão é de temporais entre 50 e 100mm no dia e ventos intensos entre 60 e 100 km/h, com risco de corte de energia elétrica e alagamentos",https://jovempan.com.br/noticias/brasil/inmet-emite-alerta-apos-chuvas-no-nordeste-deixarem-pelo-menos-6-mortos.html,"{'etapa_1_limpeza': 'Inmet emite alerta após chuvas no Nordeste deixarem pelo menos 6 mortos De acordo com o órgão, a previsão é de temporais entre 50 e 100mm no dia e ventos intensos entre 60 e 100 km/h, com risco de corte de energia elétrica e alagamentos', 'etapa_2_normalizacao': 'inmet emite alerta após chuvas no nordeste deixarem pelo menos 6 mortos de acordo com o órgão, a previsão é de temporais entre 50 e 100mm no dia e ventos intensos entre 60 e 100 km/h, com risco de corte de energia elétrica e alagamentos', 'etapa_3_entidades': [{'texto': 'inmet', 'tipo': 'PER'}], 'etapa_4_tokens': [{'original': 'inmet', 'processado': 'inmet'}, {'original': 'emite', 'processado': 'emite'}, {'original': 'alerta', 'processado': 'alertar'}, {'original': 'após', 'processado': 'após'}, {'original': 'chuvas', 'processado': 'chuva'}, {'original': 'no', 'processado': 'em o'}, {'original': 'nordeste', 'processado': 'nordeste'}, {'original': 'deixarem', 'processado': 'deixar'}, {'original': 'pelo', 'processado': 'por o'}, {'original': 'menos', 'processado': 'menos'}, {'original': '6', 'processado': '6'}, {'original': 'mortos', 'processado': 'morto'}, {'original': 'de', 'processado': 'de'}, {'original': 'acordo', 'processado': 'acordo'}, {'original': 'com', 'processado': 'com'}, {'original': 'o', 'processado': 'o'}, {'original': 'órgão', 'processado': 'órgão'}, {'original': 'a', 'processado': 'o'}, {'original': 'previsão', 'processado': 'previsão'}, {'original': 'é', 'processado': 'ser'}, {'original': 'de', 'processado': 'de'}, {'original': 'temporais', 'processado': 'temporal'}, {'original': 'entre', 'processado': 'entre'}, {'original': '50', 'processado': '50'}, {'original': 'e', 'processado': 'e'}, {'original': '100', 'processado': '100'}, {'original': 'mm', 'processado': 'mm'}, {'original': 'no', 'processado': 'em o'}, {'original': 'dia', 'processado': 'dia'}, {'original': 'e', 'processado': 'e'}, {'original': 'ventos', 'processado': 'vento'}, {'original': 'intensos', 'processado': 'intenso'}, {'original': 'entre', 'processado': 'entre'}, {'original': '60', 'processado': '60'}, {'original': 'e', 'processado': 'e'}, {'original': '100', 'processado': '100'}, {'original': 'km/h', 'processado': 'km/h'}, {'original': 'com', 'processado': 'com'}, {'original': 'risco', 'processado': 'risco'}, {'original': 'de', 'processado': 'de'}, {'original': 'corte', 'processado': 'corte'}, {'original': 'de', 'processado': 'de'}, {'original': 'energia', 'processado': 'energia'}, {'original': 'elétrica', 'processado': 'elétrico'}, {'original': 'e', 'processado': 'e'}, {'original': 'alagamentos', 'processado': 'alagamento'}], 'etapa_5_lista_tokens': ['inmet', 'emite', 'alertar', 'após', 'chuva', 'em o', 'nordeste', 'deixar', 'por o', 'menos', '6', 'morto', 'de', 'acordo', 'com', 'o', 'órgão', 'o', 'previsão', 'ser', 'de', 'temporal', 'entre', '50', 'e', '100', 'mm', 'em o', 'dia', 'e', 'vento', 'intenso', 'entre', '60', 'e', '100', 'km/h', 'com', 'risco', 'de', 'corte', 'de', 'energia', 'elétrico', 'e', 'alagamento'], 'etapa_6_texto_final': 'inmet emite alertar após chuva em o nordeste deixar por o menos 6 morto de acordo com o órgão o previsão ser de temporal entre 50 e 100 mm em o dia e vento intenso entre 60 e 100 km/h com risco de corte de energia elétrico e alagamento'}","{'sentimento': 'NEU', 'confianca': 0.4529}"
